out,in_time,in_gap_0,in_ordersAsDest_0,in_lv1_0,in_lv2_0,in_lv3_0,in_lv4_0,in_weather_0,in_temperature_0,in_pm25_0,in_area_0,in_totalOrders_0,in_poiCount,in_area_1,in_totalOrders_1,in_gap_1,in_ordersAsDest_1,in_lv1_1,in_lv2_1,in_lv3_1,in_lv4_1,in_weather_1,in_temperature_1,in_pm25_1,in_area_2,in_totalOrders_2,in_gap_2,in_ordersAsDest_2,in_lv1_2,in_lv2_2,in_lv3_2,in_lv4_2,in_weather_2,in_temperature_2,in_pm25_2
0,135,1,2,74,0,6,1,2,1,53,52,3,17596,52,0,0,5,108,4,4,0,2,1,53,52,4,3,3,122,4,1,0,2,1,53
0,136,0,0,41,2,0,0,2,1,53,52,0,17596,52,3,1,2,74,0,6,1,2,1,53,52,0,0,5,108,4,4,0,2,1,53
0,137,0,0,109,0,1,1,2,1,58,52,2,17596,52,0,0,0,41,2,0,0,2,1,53,52,3,1,2,74,0,6,1,2,1,53
0,138,0,2,129,7,3,1,2,1,58,52,0,17596,52,2,0,0,109,0,1,1,2,1,58,52,0,0,0,41,2,0,0,2,1,53
0,139,0,4,151,6,0,1,2,1,58,52,0,17596,52,0,0,2,129,7,3,1,2,1,58,52,2,0,0,109,0,1,1,2,1,58
0,140,0,1,87,5,2,2,2,1,58,52,1,17596,52,0,0,4,151,6,0,1,2,1,58,52,0,0,2,129,7,3,1,2,1,58
0,141,0,1,137,3,0,3,2,1,58,52,0,17596,52,1,0,1,87,5,2,2,2,1,58,52,0,0,4,151,6,0,1,2,1,58
0,142,0,0,107,10,4,1,2,1,58,52,0,17596,52,0,0,1,137,3,0,3,2,1,58,52,1,0,1,87,5,2,2,2,1,58
0,143,0,0,98,1,1,0,2,1,58,52,0,17596,52,0,0,0,107,10,4,1,2,1,58,52,0,0,1,137,3,0,3,2,1,58
0,144,0,0,75,2,4,5,2,1,59,52,0,17596,52,0,0,0,98,1,1,0,2,1,58,52,0,0,0,107,10,4,1,2,1,58
0,120,1,23,405,51,23,16,4,1,48,53,24,44903,53,18,0,19,401,54,8,25,4,2,44,53,12,1,19,402,63,7,7,4,1,44
2,121,0,18,379,49,13,12,4,1,48,53,14,44903,53,24,1,23,405,51,23,16,4,1,48,53,18,0,19,401,54,8,25,4,2,44
0,122,2,19,394,49,12,11,4,1,48,53,14,44903,53,14,0,18,379,49,13,12,4,1,48,53,24,1,23,405,51,23,16,4,1,48
0,123,0,12,403,51,10,6,4,1,48,53,10,44903,53,14,2,19,394,49,12,11,4,1,48,53,14,0,18,379,49,13,12,4,1,48
0,124,0,19,406,63,14,12,2,1,48,53,11,44903,53,10,0,12,403,51,10,6,4,1,48,53,14,2,19,394,49,12,11,4,1,48
2,125,0,18,333,46,9,15,2,1,48,53,17,44903,53,11,0,19,406,63,14,12,2,1,48,53,10,0,12,403,51,10,6,4,1,48
0,126,2,13,410,29,4,1,2,1,53,53,18,44903,53,17,0,18,333,46,9,15,2,1,48,53,11,0,19,406,63,14,12,2,1,48
0,127,0,16,377,62,8,8,2,1,53,53,8,44903,53,18,2,13,410,29,4,1,2,1,53,53,17,0,18,333,46,9,15,2,1,48
0,128,0,11,396,37,11,3,2,1,53,53,7,44903,53,8,0,16,377,62,8,8,2,1,53,53,18,2,13,410,29,4,1,2,1,53
1,129,0,19,392,46,6,2,2,1,53,53,9,44903,53,7,0,11,396,37,11,3,2,1,53,53,8,0,16,377,62,8,8,2,1,53
5,130,1,17,377,48,5,2,2,1,53,53,10,44903,53,9,0,19,392,46,6,2,2,1,53,53,7,0,11,396,37,11,3,2,1,53
1,131,5,21,367,54,11,6,2,1,53,53,10,44903,53,10,1,17,377,48,5,2,2,1,53,53,9,0,19,392,46,6,2,2,1,53
0,132,1,17,382,38,8,4,2,1,53,53,7,44903,53,10,5,21,367,54,11,6,2,1,53,53,10,1,17,377,48,5,2,2,1,53
2,133,0,9,327,41,8,11,2,1,53,53,7,44903,53,7,1,17,382,38,8,4,2,1,53,53,10,5,21,367,54,11,6,2,1,53
0,134,2,16,369,44,8,8,2,1,53,53,9,44903,53,7,0,9,327,41,8,11,2,1,53,53,7,1,17,382,38,8,4,2,1,53
0,135,0,13,325,45,17,8,2,1,53,53,5,44903,53,9,2,16,369,44,8,8,2,1,53,53,7,0,9,327,41,8,11,2,1,53
2,136,0,5,338,58,11,5,2,1,53,53,3,44903,53,5,0,13,325,45,17,8,2,1,53,53,9,2,16,369,44,8,8,2,1,53
1,137,2,8,343,39,8,8,2,1,58,53,7,44903,53,3,0,5,338,58,11,5,2,1,53,53,5,0,13,325,45,17,8,2,1,53
0,138,1,2,359,39,6,17,2,1,58,53,2,44903,53,7,2,8,343,39,8,8,2,1,58,53,3,0,5,338,58,11,5,2,1,53
0,139,0,3,369,26,11,6,2,1,58,53,2,44903,53,2,1,2,359,39,6,17,2,1,58,53,7,2,8,343,39,8,8,2,1,58
0,140,0,10,351,33,5,16,2,1,58,53,6,44903,53,2,0,3,369,26,11,6,2,1,58,53,2,1,2,359,39,6,17,2,1,58
0,141,0,3,380,34,12,5,2,1,58,53,4,44903,53,6,0,10,351,33,5,16,2,1,58,53,2,0,3,369,26,11,6,2,1,58
0,142,0,1,332,20,8,4,2,1,58,53,0,44903,53,4,0,3,380,34,12,5,2,1,58,53,6,0,10,351,33,5,16,2,1,58
0,143,0,2,290,36,13,2,2,1,58,53,2,44903,53,0,0,1,332,20,8,4,2,1,58,53,4,0,3,380,34,12,5,2,1,58
0,144,0,3,348,26,11,5,2,1,59,53,2,44903,53,2,0,2,290,36,13,2,2,1,58,53,0,0,1,332,20,8,4,2,1,58
0,120,0,2,100,19,7,0,4,1,48,55,2,12865,55,0,0,5,108,13,9,4,4,2,44,55,0,0,5,136,11,9,14,4,1,44
0,121,0,2,119,24,11,3,4,1,48,55,2,12865,55,2,0,2,100,19,7,0,4,1,48,55,0,0,5,108,13,9,4,4,2,44
0,122,0,5,92,15,5,5,4,1,48,55,1,12865,55,2,0,2,119,24,11,3,4,1,48,55,2,0,2,100,19,7,0,4,1,48
0,123,0,7,122,12,5,2,4,1,48,55,0,12865,55,1,0,5,92,15,5,5,4,1,48,55,2,0,2,119,24,11,3,4,1,48
1,124,0,3,79,18,8,2,2,1,48,55,1,12865,55,0,0,7,122,12,5,2,4,1,48,55,1,0,5,92,15,5,5,4,1,48
0,125,1,1,88,10,16,2,2,1,48,55,4,12865,55,1,0,3,79,18,8,2,2,1,48,55,0,0,7,122,12,5,2,4,1,48
0,126,0,1,95,11,2,6,2,1,53,55,0,12865,55,4,1,1,88,10,16,2,2,1,48,55,1,0,3,79,18,8,2,2,1,48
0,127,0,4,102,19,6,2,2,1,53,55,0,12865,55,0,0,1,95,11,2,6,2,1,53,55,4,1,1,88,10,16,2,2,1,48
0,128,0,0,119,11,5,1,2,1,53,55,3,12865,55,0,0,4,102,19,6,2,2,1,53,55,0,0,1,95,11,2,6,2,1,53
0,129,0,4,114,12,6,4,2,1,53,55,1,12865,55,3,0,0,119,11,5,1,2,1,53,55,0,0,4,102,19,6,2,2,1,53
0,130,0,5,89,17,4,5,2,1,53,55,1,12865,55,1,0,4,114,12,6,4,2,1,53,55,3,0,0,119,11,5,1,2,1,53
0,131,0,2,120,11,2,0,2,1,53,55,1,12865,55,1,0,5,89,17,4,5,2,1,53,55,1,0,4,114,12,6,4,2,1,53
0,132,0,4,123,12,3,3,2,1,53,55,1,12865,55,1,0,2,120,11,2,0,2,1,53,55,1,0,5,89,17,4,5,2,1,53
0,133,0,3,105,9,2,2,2,1,53,55,0,12865,55,1,0,4,123,12,3,3,2,1,53,55,1,0,2,120,11,2,0,2,1,53
0,134,0,2,93,17,1,0,2,1,53,55,1,12865,55,0,0,3,105,9,2,2,2,1,53,55,1,0,4,123,12,3,3,2,1,53
0,135,0,2,109,7,1,1,2,1,53,55,5,12865,55,1,0,2,93,17,1,0,2,1,53,55,0,0,3,105,9,2,2,2,1,53
0,136,0,1,69,8,1,2,2,1,53,55,2,12865,55,5,0,2,109,7,1,1,2,1,53,55,1,0,2,93,17,1,0,2,1,53
0,137,0,2,129,7,8,3,2,1,58,55,2,12865,55,2,0,1,69,8,1,2,2,1,53,55,5,0,2,109,7,1,1,2,1,53
0,138,0,3,61,18,7,4,2,1,58,55,1,12865,55,2,0,2,129,7,8,3,2,1,58,55,2,0,1,69,8,1,2,2,1,53
0,139,0,2,74,5,6,1,2,1,58,55,1,12865,55,1,0,3,61,18,7,4,2,1,58,55,2,0,2,129,7,8,3,2,1,58
0,140,0,1,118,15,2,0,2,1,58,55,2,12865,55,1,0,2,74,5,6,1,2,1,58,55,1,0,3,61,18,7,4,2,1,58
0,141,0,1,98,11,4,6,2,1,58,55,0,12865,55,2,0,1,118,15,2,0,2,1,58,55,1,0,2,74,5,6,1,2,1,58
0,142,0,1,125,8,4,2,2,1,58,55,1,12865,55,0,0,1,98,11,4,6,2,1,58,55,2,0,1,118,15,2,0,2,1,58
2,143,0,1,38,9,3,3,2,1,58,55,0,12865,55,1,0,1,125,8,4,2,2,1,58,55,0,0,1,98,11,4,6,2,1,58
1,144,2,1,71,9,1,10,2,1,59,55,8,12865,55,0,0,1,38,9,3,3,2,1,58,55,1,0,1,125,8,4,2,2,1,58
2,120,0,2,237,37,3,4,4,1,48,56,3,32868,56,8,2,6,193,33,1,5,4,2,44,56,4,0,4,246,20,10,8,4,1,44
2,121,2,5,214,47,12,5,4,1,48,56,7,32868,56,3,0,2,237,37,3,4,4,1,48,56,8,2,6,193,33,1,5,4,2,44
0,122,2,8,274,31,12,6,4,1,48,56,7,32868,56,7,2,5,214,47,12,5,4,1,48,56,3,0,2,237,37,3,4,4,1,48
0,123,0,6,227,27,16,4,4,1,48,56,4,32868,56,7,2,8,274,31,12,6,4,1,48,56,7,2,5,214,47,12,5,4,1,48
0,124,0,4,238,28,11,2,2,1,48,56,5,32868,56,4,0,6,227,27,16,4,4,1,48,56,7,2,8,274,31,12,6,4,1,48
0,125,0,9,242,43,5,9,2,1,48,56,2,32868,56,5,0,4,238,28,11,2,2,1,48,56,4,0,6,227,27,16,4,4,1,48
2,126,0,8,218,26,18,13,2,1,53,56,3,32868,56,2,0,9,242,43,5,9,2,1,48,56,5,0,4,238,28,11,2,2,1,48
3,127,2,9,241,22,16,8,2,1,53,56,7,32868,56,3,0,8,218,26,18,13,2,1,53,56,2,0,9,242,43,5,9,2,1,48
0,128,3,7,225,32,8,8,2,1,53,56,9,32868,56,7,2,9,241,22,16,8,2,1,53,56,3,0,8,218,26,18,13,2,1,53
0,129,0,3,215,36,8,9,2,1,53,56,2,32868,56,9,3,7,225,32,8,8,2,1,53,56,7,2,9,241,22,16,8,2,1,53
0,130,0,6,214,21,7,6,2,1,53,56,1,32868,56,2,0,3,215,36,8,9,2,1,53,56,9,3,7,225,32,8,8,2,1,53
0,131,0,9,242,51,7,6,2,1,53,56,1,32868,56,1,0,6,214,21,7,6,2,1,53,56,2,0,3,215,36,8,9,2,1,53
0,132,0,2,239,21,13,6,2,1,53,56,3,32868,56,1,0,9,242,51,7,6,2,1,53,56,1,0,6,214,21,7,6,2,1,53
0,133,0,3,209,40,13,6,2,1,53,56,3,32868,56,3,0,2,239,21,13,6,2,1,53,56,1,0,9,242,51,7,6,2,1,53
0,134,0,5,213,29,6,3,2,1,53,56,2,32868,56,3,0,3,209,40,13,6,2,1,53,56,3,0,2,239,21,13,6,2,1,53
0,135,0,8,186,18,8,8,2,1,53,56,3,32868,56,2,0,5,213,29,6,3,2,1,53,56,3,0,3,209,40,13,6,2,1,53
0,136,0,4,167,23,10,2,2,1,53,56,2,32868,56,3,0,8,186,18,8,8,2,1,53,56,2,0,5,213,29,6,3,2,1,53
0,137,0,7,177,12,4,2,2,1,58,56,2,32868,56,2,0,4,167,23,10,2,2,1,53,56,3,0,8,186,18,8,8,2,1,53
0,138,0,3,173,27,2,1,2,1,58,56,0,32868,56,2,0,7,177,12,4,2,2,1,58,56,2,0,4,167,23,10,2,2,1,53
1,139,0,2,187,14,0,2,2,1,58,56,1,32868,56,0,0,3,173,27,2,1,2,1,58,56,2,0,7,177,12,4,2,2,1,58
4,140,1,1,121,16,2,4,2,1,58,56,2,32868,56,1,0,2,187,14,0,2,2,1,58,56,0,0,3,173,27,2,1,2,1,58
4,141,4,3,147,5,3,1,2,1,58,56,5,32868,56,2,1,1,121,16,2,4,2,1,58,56,1,0,2,187,14,0,2,2,1,58
0,142,4,1,153,13,1,0,2,1,58,56,5,32868,56,5,4,3,147,5,3,1,2,1,58,56,2,1,1,121,16,2,4,2,1,58
0,143,0,2,166,15,2,8,2,1,58,56,0,32868,56,5,4,1,153,13,1,0,2,1,58,56,5,4,3,147,5,3,1,2,1,58
0,144,0,2,153,19,5,4,2,1,59,56,0,32868,56,0,0,2,166,15,2,8,2,1,58,56,5,4,1,153,13,1,0,2,1,58
0,120,1,13,604,77,16,23,4,1,48,57,22,161518,57,18,0,8,542,80,21,8,4,2,44,57,8,0,4,576,128,13,14,4,1,44
0,121,0,8,597,80,28,24,4,1,48,57,14,161518,57,22,1,13,604,77,16,23,4,1,48,57,18,0,8,542,80,21,8,4,2,44
0,122,0,4,515,92,13,13,4,1,48,57,8,161518,57,14,0,8,597,80,28,24,4,1,48,57,22,1,13,604,77,16,23,4,1,48
2,123,0,8,531,91,21,13,4,1,48,57,14,161518,57,8,0,4,515,92,13,13,4,1,48,57,14,0,8,597,80,28,24,4,1,48
1,124,2,8,560,86,14,19,2,1,48,57,17,161518,57,14,0,8,531,91,21,13,4,1,48,57,8,0,4,515,92,13,13,4,1,48
0,125,1,17,560,91,24,17,2,1,48,57,19,161518,57,17,2,8,560,86,14,19,2,1,48,57,14,0,8,531,91,21,13,4,1,48
1,126,0,2,531,91,17,35,2,1,53,57,9,161518,57,19,1,17,560,91,24,17,2,1,48,57,17,2,8,560,86,14,19,2,1,48
5,127,1,6,510,68,15,15,2,1,53,57,11,161518,57,9,0,2,531,91,17,35,2,1,53,57,19,1,17,560,91,24,17,2,1,48
0,128,5,14,522,86,12,14,2,1,53,57,27,161518,57,11,1,6,510,68,15,15,2,1,53,57,9,0,2,531,91,17,35,2,1,53
0,129,0,4,547,86,13,14,2,1,53,57,12,161518,57,27,5,14,522,86,12,14,2,1,53,57,11,1,6,510,68,15,15,2,1,53
1,130,0,2,578,89,23,24,2,1,53,57,13,161518,57,12,0,4,547,86,13,14,2,1,53,57,27,5,14,522,86,12,14,2,1,53
1,131,1,7,520,79,20,18,2,1,53,57,17,161518,57,13,0,2,578,89,23,24,2,1,53,57,12,0,4,547,86,13,14,2,1,53
0,132,1,7,549,61,22,11,2,1,53,57,18,161518,57,17,1,7,520,79,20,18,2,1,53,57,13,0,2,578,89,23,24,2,1,53
0,133,0,4,483,58,19,13,2,1,53,57,8,161518,57,18,1,7,549,61,22,11,2,1,53,57,17,1,7,520,79,20,18,2,1,53
0,134,0,2,473,61,19,12,2,1,53,57,9,161518,57,8,0,4,483,58,19,13,2,1,53,57,18,1,7,549,61,22,11,2,1,53
0,135,0,1,491,51,10,14,2,1,53,57,6,161518,57,9,0,2,473,61,19,12,2,1,53,57,8,0,4,483,58,19,13,2,1,53
0,136,0,3,532,54,15,11,2,1,53,57,7,161518,57,6,0,1,491,51,10,14,2,1,53,57,9,0,2,473,61,19,12,2,1,53
0,137,0,3,575,51,5,11,2,1,58,57,10,161518,57,7,0,3,532,54,15,11,2,1,53,57,6,0,1,491,51,10,14,2,1,53
0,138,0,2,465,54,14,10,2,1,58,57,6,161518,57,10,0,3,575,51,5,11,2,1,58,57,7,0,3,532,54,15,11,2,1,53
0,139,0,8,482,44,15,8,2,1,58,57,7,161518,57,6,0,2,465,54,14,10,2,1,58,57,10,0,3,575,51,5,11,2,1,58
1,140,0,6,493,34,12,14,2,1,58,57,2,161518,57,7,0,8,482,44,15,8,2,1,58,57,6,0,2,465,54,14,10,2,1,58
0,141,1,3,495,43,13,20,2,1,58,57,6,161518,57,2,0,6,493,34,12,14,2,1,58,57,7,0,8,482,44,15,8,2,1,58
0,142,0,4,460,39,8,12,2,1,58,57,3,161518,57,6,1,3,495,43,13,20,2,1,58,57,2,0,6,493,34,12,14,2,1,58
1,143,0,2,432,29,9,2,2,1,58,57,4,161518,57,3,0,4,460,39,8,12,2,1,58,57,6,1,3,495,43,13,20,2,1,58
0,144,1,0,479,38,5,5,2,1,59,57,9,161518,57,4,0,2,432,29,9,2,2,1,58,57,3,0,4,460,39,8,12,2,1,58
1,120,0,2,185,77,6,6,4,1,48,58,2,48389,58,1,0,0,176,47,9,5,4,2,44,58,3,0,2,198,33,3,0,4,1,44
0,121,1,4,216,28,5,5,4,1,48,58,1,48389,58,2,0,2,185,77,6,6,4,1,48,58,1,0,0,176,47,9,5,4,2,44
0,122,0,3,178,23,7,3,4,1,48,58,4,48389,58,1,1,4,216,28,5,5,4,1,48,58,2,0,2,185,77,6,6,4,1,48
0,123,0,9,172,30,8,6,4,1,48,58,0,48389,58,4,0,3,178,23,7,3,4,1,48,58,1,1,4,216,28,5,5,4,1,48
1,124,0,4,227,33,9,5,2,1,48,58,4,48389,58,0,0,9,172,30,8,6,4,1,48,58,4,0,3,178,23,7,3,4,1,48
0,125,1,1,205,32,18,7,2,1,48,58,5,48389,58,4,0,4,227,33,9,5,2,1,48,58,0,0,9,172,30,8,6,4,1,48
1,126,0,5,199,27,4,6,2,1,53,58,4,48389,58,5,1,1,205,32,18,7,2,1,48,58,4,0,4,227,33,9,5,2,1,48
2,127,1,2,190,28,10,3,2,1,53,58,2,48389,58,4,0,5,199,27,4,6,2,1,53,58,5,1,1,205,32,18,7,2,1,48
1,128,2,3,170,12,2,2,2,1,53,58,4,48389,58,2,1,2,190,28,10,3,2,1,53,58,4,0,5,199,27,4,6,2,1,53
0,129,1,4,181,19,2,3,2,1,53,58,2,48389,58,4,2,3,170,12,2,2,2,1,53,58,2,1,2,190,28,10,3,2,1,53
1,130,0,1,179,35,5,3,2,1,53,58,5,48389,58,2,1,4,181,19,2,3,2,1,53,58,4,2,3,170,12,2,2,2,1,53
0,131,1,2,190,34,7,2,2,1,53,58,3,48389,58,5,0,1,179,35,5,3,2,1,53,58,2,1,4,181,19,2,3,2,1,53
0,132,0,3,233,27,2,5,2,1,53,58,2,48389,58,3,1,2,190,34,7,2,2,1,53,58,5,0,1,179,35,5,3,2,1,53
1,133,0,4,156,9,0,4,2,1,53,58,1,48389,58,2,0,3,233,27,2,5,2,1,53,58,3,1,2,190,34,7,2,2,1,53
1,134,1,3,170,18,5,4,2,1,53,58,4,48389,58,1,0,4,156,9,0,4,2,1,53,58,2,0,3,233,27,2,5,2,1,53
2,135,1,7,138,12,4,8,2,1,53,58,5,48389,58,4,1,3,170,18,5,4,2,1,53,58,1,0,4,156,9,0,4,2,1,53
0,136,2,2,154,15,4,0,2,1,53,58,4,48389,58,5,1,7,138,12,4,8,2,1,53,58,4,1,3,170,18,5,4,2,1,53
0,137,0,0,184,12,9,7,2,1,58,58,2,48389,58,4,2,2,154,15,4,0,2,1,53,58,5,1,7,138,12,4,8,2,1,53
1,138,0,2,187,17,6,3,2,1,58,58,3,48389,58,2,0,0,184,12,9,7,2,1,58,58,4,2,2,154,15,4,0,2,1,53
0,139,1,2,188,9,3,0,2,1,58,58,3,48389,58,3,0,2,187,17,6,3,2,1,58,58,2,0,0,184,12,9,7,2,1,58
0,140,0,0,188,15,2,4,2,1,58,58,0,48389,58,3,1,2,188,9,3,0,2,1,58,58,3,0,2,187,17,6,3,2,1,58
0,141,0,1,152,14,0,0,2,1,58,58,1,48389,58,0,0,0,188,15,2,4,2,1,58,58,3,1,2,188,9,3,0,2,1,58
0,142,0,2,146,24,4,4,2,1,58,58,2,48389,58,1,0,1,152,14,0,0,2,1,58,58,0,0,0,188,15,2,4,2,1,58
1,143,0,1,184,11,2,4,2,1,58,58,1,48389,58,2,0,2,146,24,4,4,2,1,58,58,1,0,1,152,14,0,0,2,1,58
0,144,1,5,182,17,1,5,2,1,59,58,4,48389,58,1,0,1,184,11,2,4,2,1,58,58,2,0,2,146,24,4,4,2,1,58
0,120,0,1,160,26,10,4,4,1,48,59,4,50796,59,1,0,1,217,22,5,4,4,2,44,59,1,1,3,186,31,8,1,4,1,44
0,121,0,2,156,35,12,13,4,1,48,59,2,50796,59,4,0,1,160,26,10,4,4,1,48,59,1,0,1,217,22,5,4,4,2,44
0,122,0,2,229,29,5,10,4,1,48,59,4,50796,59,2,0,2,156,35,12,13,4,1,48,59,4,0,1,160,26,10,4,4,1,48
0,123,0,1,169,27,9,4,4,1,48,59,3,50796,59,4,0,2,229,29,5,10,4,1,48,59,2,0,2,156,35,12,13,4,1,48
0,124,0,2,165,25,7,4,2,1,48,59,3,50796,59,3,0,1,169,27,9,4,4,1,48,59,4,0,2,229,29,5,10,4,1,48
0,125,0,3,182,20,5,9,2,1,48,59,2,50796,59,3,0,2,165,25,7,4,2,1,48,59,3,0,1,169,27,9,4,4,1,48
0,126,0,2,171,27,12,4,2,1,53,59,3,50796,59,2,0,3,182,20,5,9,2,1,48,59,3,0,2,165,25,7,4,2,1,48
0,127,0,1,195,35,14,3,2,1,53,59,0,50796,59,3,0,2,171,27,12,4,2,1,53,59,2,0,3,182,20,5,9,2,1,48
0,128,0,2,219,10,3,5,2,1,53,59,1,50796,59,0,0,1,195,35,14,3,2,1,53,59,3,0,2,171,27,12,4,2,1,53
0,129,0,5,197,27,8,5,2,1,53,59,2,50796,59,1,0,2,219,10,3,5,2,1,53,59,0,0,1,195,35,14,3,2,1,53
0,130,0,2,185,28,2,3,2,1,53,59,2,50796,59,2,0,5,197,27,8,5,2,1,53,59,1,0,2,219,10,3,5,2,1,53
0,131,0,1,201,20,4,1,2,1,53,59,3,50796,59,2,0,2,185,28,2,3,2,1,53,59,2,0,5,197,27,8,5,2,1,53
0,132,0,4,166,22,6,5,2,1,53,59,1,50796,59,3,0,1,201,20,4,1,2,1,53,59,2,0,2,185,28,2,3,2,1,53
0,133,0,1,200,18,7,6,2,1,53,59,0,50796,59,1,0,4,166,22,6,5,2,1,53,59,3,0,1,201,20,4,1,2,1,53
1,134,0,1,196,17,4,3,2,1,53,59,0,50796,59,0,0,1,200,18,7,6,2,1,53,59,1,0,4,166,22,6,5,2,1,53
1,135,1,2,226,19,6,0,2,1,53,59,2,50796,59,0,0,1,196,17,4,3,2,1,53,59,0,0,1,200,18,7,6,2,1,53
0,136,1,1,130,17,2,3,2,1,53,59,1,50796,59,2,1,2,226,19,6,0,2,1,53,59,0,0,1,196,17,4,3,2,1,53
1,137,0,2,104,22,8,2,2,1,58,59,0,50796,59,1,1,1,130,17,2,3,2,1,53,59,2,1,2,226,19,6,0,2,1,53
2,138,1,2,134,21,7,3,2,1,58,59,1,50796,59,0,0,2,104,22,8,2,2,1,58,59,1,1,1,130,17,2,3,2,1,53
0,139,2,1,100,6,3,1,2,1,58,59,3,50796,59,1,1,2,134,21,7,3,2,1,58,59,0,0,2,104,22,8,2,2,1,58
0,140,0,4,130,16,1,11,2,1,58,59,0,50796,59,3,2,1,100,6,3,1,2,1,58,59,1,1,2,134,21,7,3,2,1,58
0,141,0,3,138,19,4,7,2,1,58,59,0,50796,59,0,0,4,130,16,1,11,2,1,58,59,3,2,1,100,6,3,1,2,1,58
1,142,0,2,106,4,1,7,2,1,58,59,3,50796,59,0,0,3,138,19,4,7,2,1,58,59,0,0,4,130,16,1,11,2,1,58
0,143,1,0,106,12,0,3,2,1,58,59,2,50796,59,3,0,2,106,4,1,7,2,1,58,59,0,0,3,138,19,4,7,2,1,58
0,144,0,2,70,17,6,3,2,1,59,59,3,50796,59,2,1,0,106,12,0,3,2,1,58,59,3,0,2,106,4,1,7,2,1,58
2,120,1,0,98,23,10,6,4,1,48,60,2,29880,60,0,0,0,182,19,4,0,4,2,44,60,5,2,1,104,26,1,4,4,1,44
0,121,2,3,94,29,8,1,4,1,48,60,2,29880,60,2,1,0,98,23,10,6,4,1,48,60,0,0,0,182,19,4,0,4,2,44
0,122,0,7,89,28,5,4,4,1,48,60,0,29880,60,2,2,3,94,29,8,1,4,1,48,60,2,1,0,98,23,10,6,4,1,48
0,123,0,0,91,20,8,3,4,1,48,60,0,29880,60,0,0,7,89,28,5,4,4,1,48,60,2,2,3,94,29,8,1,4,1,48
0,124,0,1,88,24,3,2,2,1,48,60,0,29880,60,0,0,0,91,20,8,3,4,1,48,60,0,0,7,89,28,5,4,4,1,48
0,125,0,0,88,31,4,1,2,1,48,60,0,29880,60,0,0,1,88,24,3,2,2,1,48,60,0,0,0,91,20,8,3,4,1,48
0,126,0,1,102,30,2,0,2,1,53,60,1,29880,60,0,0,0,88,31,4,1,2,1,48,60,0,0,1,88,24,3,2,2,1,48
0,127,0,2,99,32,2,0,2,1,53,60,0,29880,60,1,0,1,102,30,2,0,2,1,53,60,0,0,0,88,31,4,1,2,1,48
0,128,0,1,93,15,2,0,2,1,53,60,0,29880,60,0,0,2,99,32,2,0,2,1,53,60,1,0,1,102,30,2,0,2,1,53
0,129,0,1,143,17,0,0,2,1,53,60,2,29880,60,0,0,1,93,15,2,0,2,1,53,60,0,0,2,99,32,2,0,2,1,53
0,130,0,0,112,28,6,3,2,1,53,60,1,29880,60,2,0,1,143,17,0,0,2,1,53,60,0,0,1,93,15,2,0,2,1,53
0,131,0,0,136,19,1,0,2,1,53,60,1,29880,60,1,0,0,112,28,6,3,2,1,53,60,2,0,1,143,17,0,0,2,1,53
0,132,0,3,117,14,3,0,2,1,53,60,3,29880,60,1,0,0,136,19,1,0,2,1,53,60,1,0,0,112,28,6,3,2,1,53
2,133,0,0,100,14,2,0,2,1,53,60,1,29880,60,3,0,3,117,14,3,0,2,1,53,60,1,0,0,136,19,1,0,2,1,53
0,134,2,2,99,13,1,3,2,1,53,60,2,29880,60,1,0,0,100,14,2,0,2,1,53,60,3,0,3,117,14,3,0,2,1,53
1,135,0,2,101,17,1,4,2,1,53,60,0,29880,60,2,2,2,99,13,1,3,2,1,53,60,1,0,0,100,14,2,0,2,1,53
0,136,1,0,97,30,1,1,2,1,53,60,1,29880,60,0,0,2,101,17,1,4,2,1,53,60,2,2,2,99,13,1,3,2,1,53
0,137,0,1,127,11,3,1,2,1,58,60,0,29880,60,1,1,0,97,30,1,1,2,1,53,60,0,0,2,101,17,1,4,2,1,53
0,138,0,0,95,19,4,0,2,1,58,60,1,29880,60,0,0,1,127,11,3,1,2,1,58,60,1,1,0,97,30,1,1,2,1,53
1,139,0,6,59,17,2,1,2,1,58,60,0,29880,60,1,0,0,95,19,4,0,2,1,58,60,0,0,1,127,11,3,1,2,1,58
1,140,1,2,92,28,2,2,2,1,58,60,2,29880,60,0,0,6,59,17,2,1,2,1,58,60,1,0,0,95,19,4,0,2,1,58
0,141,1,4,114,10,1,0,2,1,58,60,2,29880,60,2,1,2,92,28,2,2,2,1,58,60,0,0,6,59,17,2,1,2,1,58
0,142,0,0,77,14,1,1,2,1,58,60,0,29880,60,2,1,4,114,10,1,0,2,1,58,60,2,1,2,92,28,2,2,2,1,58
0,143,0,0,110,17,2,2,2,1,58,60,0,29880,60,0,0,0,77,14,1,1,2,1,58,60,2,1,4,114,10,1,0,2,1,58
0,144,0,3,95,19,6,1,2,1,59,60,0,29880,60,0,0,0,110,17,2,2,2,1,58,60,0,0,0,77,14,1,1,2,1,58
0,120,0,1,133,51,7,5,4,1,48,61,2,89142,61,2,0,0,136,46,8,8,4,2,44,61,5,0,2,126,58,3,4,4,1,44
0,121,0,1,114,83,8,3,4,1,48,61,1,89142,61,2,0,1,133,51,7,5,4,1,48,61,2,0,0,136,46,8,8,4,2,44
