out,in_time,in_gap_0,in_ordersAsDest_0,in_weather_0,in_temperature_0,in_pm25_0,in_lv1_0,in_lv2_0,in_lv3_0,in_lv4_0,in_area_0,in_totalOrders_0,in_poiCount,in_area_1,in_totalOrders_1,in_gap_1,in_ordersAsDest_1,in_weather_1,in_temperature_1,in_pm25_1,in_lv1_1,in_lv2_1,in_lv3_1,in_lv4_1,in_area_2,in_totalOrders_2,in_gap_2,in_ordersAsDest_2,in_weather_2,in_temperature_2,in_pm25_2,in_lv1_2,in_lv2_2,in_lv3_2,in_lv4_2
2,47,0,2,1,1,106,175,36,6,9,58,8,48389,58,4,0,1,1,1,106,177,23,11,5,58,2,0,3,1,1,106,135,24,2,5
3,48,2,2,1,1,94,198,37,4,1,58,8,48389,58,8,0,2,1,1,106,175,36,6,9,58,4,0,1,1,1,106,177,23,11,5
1,49,3,6,1,1,94,194,40,7,5,58,12,48389,58,8,2,2,1,1,94,198,37,4,1,58,8,0,2,1,1,106,175,36,6,9
0,5,0,1,2,1,100,106,14,9,6,59,0,50796,59,1,0,2,2,1,102,117,13,2,3,59,0,0,1,2,1,102,168,11,2,5
0,6,0,0,2,1,100,126,16,8,2,59,0,50796,59,0,0,1,2,1,100,106,14,9,6,59,1,0,2,2,1,102,117,13,2,3
0,7,0,0,2,1,108,118,11,8,3,59,1,50796,59,0,0,0,2,1,100,126,16,8,2,59,0,0,1,2,1,100,106,14,9,6
0,8,0,1,2,1,108,142,7,2,1,59,0,50796,59,1,0,0,2,1,108,118,11,8,3,59,0,0,0,2,1,100,126,16,8,2
0,9,0,0,2,1,108,166,9,5,2,59,0,50796,59,0,0,1,2,1,108,142,7,2,1,59,1,0,0,2,1,108,118,11,8,3
0,10,0,0,2,0,108,106,8,1,3,59,0,50796,59,0,0,0,2,1,108,166,9,5,2,59,0,0,1,2,1,108,142,7,2,1
0,11,0,0,2,0,108,150,10,2,4,59,0,50796,59,0,0,0,2,0,108,106,8,1,3,59,0,0,0,2,1,108,166,9,5,2
1,12,0,0,2,0,108,105,10,1,2,59,1,50796,59,0,0,0,2,0,108,150,10,2,4,59,0,0,0,2,0,108,106,8,1,3
1,13,1,0,2,0,108,140,16,3,3,59,1,50796,59,1,0,0,2,0,108,105,10,1,2,59,0,0,0,2,0,108,150,10,2,4
0,14,1,0,2,0,108,97,10,1,2,59,1,50796,59,1,1,0,2,0,108,140,16,3,3,59,1,0,0,2,0,108,105,10,1,2
0,15,0,0,2,0,108,76,8,4,1,59,0,50796,59,1,1,0,2,0,108,97,10,1,2,59,1,1,0,2,0,108,140,16,3,3
0,16,0,0,2,0,108,112,3,2,4,59,0,50796,59,0,0,0,2,0,108,76,8,4,1,59,1,1,0,2,0,108,97,10,1,2
0,17,0,0,2,1,108,63,14,6,1,59,0,50796,59,0,0,0,2,0,108,112,3,2,4,59,0,0,0,2,0,108,76,8,4,1
0,18,0,0,2,0,106,63,9,2,3,59,0,50796,59,0,0,0,2,1,108,63,14,6,1,59,0,0,0,2,0,108,112,3,2,4
0,19,0,0,2,1,106,70,3,1,3,59,0,50796,59,0,0,0,2,0,106,63,9,2,3,59,0,0,0,2,1,108,63,14,6,1
0,20,0,3,2,1,106,57,3,1,2,59,0,50796,59,0,0,0,2,1,106,70,3,1,3,59,0,0,0,2,0,106,63,9,2,3
0,21,0,0,2,1,106,28,2,1,1,59,0,50796,59,0,0,3,2,1,106,57,3,1,2,59,0,0,0,2,1,106,70,3,1,3
0,22,0,0,2,1,106,28,0,1,4,59,0,50796,59,0,0,0,2,1,106,28,2,1,1,59,0,0,3,2,1,106,57,3,1,2
0,23,0,0,2,1,106,19,1,0,3,59,0,50796,59,0,0,0,2,1,106,28,0,1,4,59,0,0,0,2,1,106,28,2,1,1
0,24,0,0,2,1,107,41,0,0,0,59,0,50796,59,0,0,0,2,1,106,19,1,0,3,59,0,0,0,2,1,106,28,0,1,4
0,25,0,0,2,1,107,34,6,0,0,59,0,50796,59,0,0,0,2,1,107,41,0,0,0,59,0,0,0,2,1,106,19,1,0,3
0,26,0,0,2,1,107,41,3,2,5,59,0,50796,59,0,0,0,2,1,107,34,6,0,0,59,0,0,0,2,1,107,41,0,0,0
0,27,0,0,2,1,107,34,4,2,1,59,0,50796,59,0,0,0,2,1,107,41,3,2,5,59,0,0,0,2,1,107,34,6,0,0
0,28,0,0,2,1,107,21,1,0,3,59,0,50796,59,0,0,0,2,1,107,34,4,2,1,59,0,0,0,2,1,107,41,3,2,5
0,29,0,0,2,1,107,27,0,0,7,59,0,50796,59,0,0,0,2,1,107,21,1,0,3,59,0,0,0,2,1,107,34,4,2,1
0,30,0,0,2,1,107,22,1,0,3,59,0,50796,59,0,0,0,2,1,107,27,0,0,7,59,0,0,0,2,1,107,21,1,0,3
0,31,0,0,2,1,112,21,4,0,0,59,0,50796,59,0,0,0,2,1,107,22,1,0,3,59,0,0,0,2,1,107,27,0,0,7
0,32,0,0,2,1,112,13,8,0,2,59,0,50796,59,0,0,0,2,1,112,21,4,0,0,59,0,0,0,2,1,107,22,1,0,3
0,33,0,0,2,1,112,19,0,1,3,59,0,50796,59,0,0,0,2,1,112,13,8,0,2,59,0,0,0,2,1,112,21,4,0,0
0,34,0,0,2,1,112,47,3,1,1,59,0,50796,59,0,0,0,2,1,112,19,0,1,3,59,0,0,0,2,1,112,13,8,0,2
0,35,0,0,2,1,112,44,1,2,1,59,0,50796,59,0,0,0,2,1,112,47,3,1,1,59,0,0,0,2,1,112,19,0,1,3
0,36,0,0,2,1,110,50,0,0,2,59,0,50796,59,0,0,0,2,1,112,44,1,2,1,59,0,0,0,2,1,112,47,3,1,1
1,37,0,0,2,1,110,25,7,4,0,59,0,50796,59,0,0,0,2,1,110,50,0,0,2,59,0,0,0,2,1,112,44,1,2,1
0,38,1,0,2,1,110,39,8,6,4,59,1,50796,59,0,0,0,2,1,110,25,7,4,0,59,0,0,0,2,1,110,50,0,0,2
0,39,0,0,2,1,110,78,6,0,1,59,1,50796,59,1,1,0,2,1,110,39,8,6,4,59,0,0,0,2,1,110,25,7,4,0
0,40,0,0,2,1,110,57,8,4,0,59,0,50796,59,1,0,0,2,1,110,78,6,0,1,59,1,1,0,2,1,110,39,8,6,4
1,41,0,5,2,1,110,48,8,6,1,59,0,50796,59,0,0,0,2,1,110,57,8,4,0,59,1,0,0,2,1,110,78,6,0,1
0,42,1,1,2,1,106,64,7,5,4,59,1,50796,59,0,0,5,2,1,110,48,8,6,1,59,0,0,0,2,1,110,57,8,4,0
0,43,0,0,2,1,106,61,14,0,3,59,1,50796,59,1,1,1,2,1,106,64,7,5,4,59,0,0,5,2,1,110,48,8,6,1
0,44,0,0,1,1,106,139,16,5,4,59,5,50796,59,1,0,0,2,1,106,61,14,0,3,59,1,1,1,2,1,106,64,7,5,4
9,45,0,3,1,1,106,146,33,6,3,59,13,50796,59,5,0,0,1,1,106,139,16,5,4,59,1,0,0,2,1,106,61,14,0,3
4,46,9,0,1,1,106,152,35,7,7,59,26,50796,59,13,0,3,1,1,106,146,33,6,3,59,5,0,0,1,1,106,139,16,5,4
0,47,4,1,1,1,106,183,30,11,7,59,18,50796,59,26,9,0,1,1,106,152,35,7,7,59,13,0,3,1,1,106,146,33,6,3
1,48,0,0,1,1,94,181,49,11,8,59,8,50796,59,18,4,1,1,1,106,183,30,11,7,59,26,9,0,1,1,106,152,35,7,7
1,49,1,0,1,1,94,151,56,12,4,59,7,50796,59,8,0,0,1,1,94,181,49,11,8,59,18,4,1,1,1,106,183,30,11,7
0,5,0,1,2,1,100,89,9,3,0,60,0,29880,60,0,0,0,2,1,102,93,9,1,0,60,0,0,1,2,1,102,71,14,4,1
0,6,0,0,2,1,100,90,9,0,0,60,0,29880,60,0,0,1,2,1,100,89,9,3,0,60,0,0,0,2,1,102,93,9,1,0
0,7,0,0,2,1,108,107,11,2,0,60,0,29880,60,0,0,0,2,1,100,90,9,0,0,60,0,0,1,2,1,100,89,9,3,0
0,8,0,1,2,1,108,70,9,1,0,60,0,29880,60,0,0,0,2,1,108,107,11,2,0,60,0,0,0,2,1,100,90,9,0,0
0,9,0,0,2,1,108,55,20,7,2,60,0,29880,60,0,0,1,2,1,108,70,9,1,0,60,0,0,0,2,1,108,107,11,2,0
3,10,0,0,2,0,108,93,5,2,0,60,0,29880,60,0,0,0,2,1,108,55,20,7,2,60,0,0,1,2,1,108,70,9,1,0
0,11,3,0,2,0,108,93,19,2,0,60,4,29880,60,0,0,0,2,0,108,93,5,2,0,60,0,0,0,2,1,108,55,20,7,2
0,12,0,0,2,0,108,75,13,5,0,60,0,29880,60,4,3,0,2,0,108,93,19,2,0,60,0,0,0,2,0,108,93,5,2,0
0,13,0,1,2,0,108,57,1,3,1,60,0,29880,60,0,0,0,2,0,108,75,13,5,0,60,4,3,0,2,0,108,93,19,2,0
0,14,0,2,2,0,108,74,1,0,0,60,0,29880,60,0,0,1,2,0,108,57,1,3,1,60,0,0,0,2,0,108,75,13,5,0
0,15,0,0,2,0,108,64,13,1,1,60,0,29880,60,0,0,2,2,0,108,74,1,0,0,60,0,0,1,2,0,108,57,1,3,1
0,16,0,0,2,0,108,71,4,2,1,60,0,29880,60,0,0,0,2,0,108,64,13,1,1,60,0,0,2,2,0,108,74,1,0,0
0,17,0,0,2,1,108,55,10,4,0,60,0,29880,60,0,0,0,2,0,108,71,4,2,1,60,0,0,0,2,0,108,64,13,1,1
0,18,0,4,2,0,106,51,23,4,0,60,0,29880,60,0,0,0,2,1,108,55,10,4,0,60,0,0,0,2,0,108,71,4,2,1
0,19,0,0,2,1,106,75,7,5,0,60,0,29880,60,0,0,4,2,0,106,51,23,4,0,60,0,0,0,2,1,108,55,10,4,0
0,20,0,0,2,1,106,67,16,1,1,60,0,29880,60,0,0,0,2,1,106,75,7,5,0,60,0,0,4,2,0,106,51,23,4,0
0,21,0,0,2,1,106,28,5,2,2,60,0,29880,60,0,0,0,2,1,106,67,16,1,1,60,0,0,0,2,1,106,75,7,5,0
0,22,0,0,2,1,106,57,14,0,1,60,0,29880,60,0,0,0,2,1,106,28,5,2,2,60,0,0,0,2,1,106,67,16,1,1
0,23,0,0,2,1,106,61,14,2,4,60,0,29880,60,0,0,0,2,1,106,57,14,0,1,60,0,0,0,2,1,106,28,5,2,2
0,24,0,0,2,1,107,79,9,2,2,60,0,29880,60,0,0,0,2,1,106,61,14,2,4,60,0,0,0,2,1,106,57,14,0,1
0,25,0,0,2,1,107,39,4,0,0,60,0,29880,60,0,0,0,2,1,107,79,9,2,2,60,0,0,0,2,1,106,61,14,2,4
0,26,0,0,2,1,107,50,6,1,1,60,0,29880,60,0,0,0,2,1,107,39,4,0,0,60,0,0,0,2,1,107,79,9,2,2
0,27,0,0,2,1,107,44,12,4,2,60,0,29880,60,0,0,0,2,1,107,50,6,1,1,60,0,0,0,2,1,107,39,4,0,0
0,28,0,0,2,1,107,21,3,2,2,60,0,29880,60,0,0,0,2,1,107,44,12,4,2,60,0,0,0,2,1,107,50,6,1,1
0,29,0,0,2,1,107,24,6,0,3,60,0,29880,60,0,0,0,2,1,107,21,3,2,2,60,0,0,0,2,1,107,44,12,4,2
0,30,0,0,2,1,107,65,7,1,1,60,0,29880,60,0,0,0,2,1,107,24,6,0,3,60,0,0,0,2,1,107,21,3,2,2
0,31,0,0,2,1,112,48,8,2,2,60,0,29880,60,0,0,0,2,1,107,65,7,1,1,60,0,0,0,2,1,107,24,6,0,3
0,32,0,0,2,1,112,36,9,0,5,60,0,29880,60,0,0,0,2,1,112,48,8,2,2,60,0,0,0,2,1,107,65,7,1,1
0,33,0,0,2,1,112,33,10,7,0,60,0,29880,60,0,0,0,2,1,112,36,9,0,5,60,0,0,0,2,1,112,48,8,2,2
0,34,0,0,2,1,112,35,2,0,0,60,0,29880,60,0,0,0,2,1,112,33,10,7,0,60,0,0,0,2,1,112,36,9,0,5
0,35,0,2,2,1,112,19,8,2,2,60,0,29880,60,0,0,0,2,1,112,35,2,0,0,60,0,0,0,2,1,112,33,10,7,0
0,36,0,0,2,1,110,19,1,1,0,60,1,29880,60,0,0,2,2,1,112,19,8,2,2,60,0,0,0,2,1,112,35,2,0,0
0,37,0,0,2,1,110,18,1,1,3,60,0,29880,60,1,0,0,2,1,110,19,1,1,0,60,0,0,2,2,1,112,19,8,2,2
0,38,0,0,2,1,110,35,1,0,2,60,0,29880,60,0,0,0,2,1,110,18,1,1,3,60,1,0,0,2,1,110,19,1,1,0
0,39,0,0,2,1,110,50,6,2,3,60,0,29880,60,0,0,0,2,1,110,35,1,0,2,60,0,0,0,2,1,110,18,1,1,3
4,40,0,0,2,1,110,77,19,2,1,60,0,29880,60,0,0,0,2,1,110,50,6,2,3,60,0,0,0,2,1,110,35,1,0,2
0,41,4,0,2,1,110,72,12,1,1,60,4,29880,60,0,0,0,2,1,110,77,19,2,1,60,0,0,0,2,1,110,50,6,2,3
0,42,0,0,2,1,106,60,8,0,2,60,1,29880,60,4,4,0,2,1,110,72,12,1,1,60,0,0,0,2,1,110,77,19,2,1
0,43,0,0,2,1,106,56,16,5,2,60,0,29880,60,1,0,0,2,1,106,60,8,0,2,60,4,4,0,2,1,110,72,12,1,1
0,44,0,0,1,1,106,91,12,0,2,60,2,29880,60,0,0,0,2,1,106,56,16,5,2,60,1,0,0,2,1,106,60,8,0,2
1,45,0,2,1,1,106,86,13,6,0,60,0,29880,60,2,0,0,1,1,106,91,12,0,2,60,0,0,0,2,1,106,56,16,5,2
2,46,1,1,1,1,106,76,14,5,0,60,3,29880,60,0,0,2,1,1,106,86,13,6,0,60,2,0,0,1,1,106,91,12,0,2
0,47,2,2,1,1,106,78,45,7,1,60,4,29880,60,3,1,1,1,1,106,76,14,5,0,60,0,0,2,1,1,106,86,13,6,0
0,48,0,3,1,1,94,99,39,5,1,60,3,29880,60,4,2,2,1,1,106,78,45,7,1,60,3,1,1,1,1,106,76,14,5,0
0,49,0,2,1,1,94,97,47,8,2,60,2,29880,60,3,0,3,1,1,94,99,39,5,1,60,4,2,2,1,1,106,78,45,7,1
0,5,0,2,2,1,100,59,20,3,1,61,1,89142,61,2,2,1,2,1,102,107,17,4,3,61,0,0,1,2,1,102,86,11,2,2
0,6,0,0,2,1,100,62,11,0,2,61,1,89142,61,1,0,2,2,1,100,59,20,3,1,61,2,2,1,2,1,102,107,17,4,3
0,7,0,0,2,1,108,79,22,6,2,61,1,89142,61,1,0,0,2,1,100,62,11,0,2,61,1,0,2,2,1,100,59,20,3,1
0,8,0,0,2,1,108,113,29,5,3,61,0,89142,61,1,0,0,2,1,108,79,22,6,2,61,1,0,0,2,1,100,62,11,0,2
0,9,0,0,2,1,108,107,20,2,2,61,0,89142,61,0,0,0,2,1,108,113,29,5,3,61,1,0,0,2,1,108,79,22,6,2
0,10,0,0,2,0,108,34,4,2,0,61,0,89142,61,0,0,0,2,1,108,107,20,2,2,61,0,0,0,2,1,108,113,29,5,3
0,11,0,4,2,0,108,94,15,2,1,61,0,89142,61,0,0,0,2,0,108,34,4,2,0,61,0,0,0,2,1,108,107,20,2,2
0,12,0,0,2,0,108,88,8,1,2,61,0,89142,61,0,0,4,2,0,108,94,15,2,1,61,0,0,0,2,0,108,34,4,2,0
0,13,0,0,2,0,108,53,9,10,2,61,0,89142,61,0,0,0,2,0,108,88,8,1,2,61,0,0,4,2,0,108,94,15,2,1
0,14,0,1,2,0,108,14,3,0,0,61,0,89142,61,0,0,0,2,0,108,53,9,10,2,61,0,0,0,2,0,108,88,8,1,2
0,15,0,0,2,0,108,69,6,0,2,61,0,89142,61,0,0,1,2,0,108,14,3,0,0,61,0,0,0,2,0,108,53,9,10,2
0,16,0,0,2,0,108,34,1,0,2,61,0,89142,61,0,0,0,2,0,108,69,6,0,2,61,0,0,1,2,0,108,14,3,0,0
0,17,0,0,2,1,108,52,5,5,0,61,0,89142,61,0,0,0,2,0,108,34,1,0,2,61,0,0,0,2,0,108,69,6,0,2
0,18,0,0,2,0,106,40,6,0,4,61,0,89142,61,0,0,0,2,1,108,52,5,5,0,61,0,0,0,2,0,108,34,1,0,2
0,19,0,0,2,1,106,40,2,2,4,61,0,89142,61,0,0,0,2,0,106,40,6,0,4,61,0,0,0,2,1,108,52,5,5,0
0,20,0,2,2,1,106,11,4,2,1,61,0,89142,61,0,0,0,2,1,106,40,2,2,4,61,0,0,0,2,0,106,40,6,0,4
0,21,0,0,2,1,106,13,2,1,0,61,0,89142,61,0,0,2,2,1,106,11,4,2,1,61,0,0,0,2,1,106,40,2,2,4
0,22,0,0,2,1,106,11,2,0,3,61,0,89142,61,0,0,0,2,1,106,13,2,1,0,61,0,0,2,2,1,106,11,4,2,1
0,23,0,0,2,1,106,8,1,1,1,61,0,89142,61,0,0,0,2,1,106,11,2,0,3,61,0,0,0,2,1,106,13,2,1,0
0,24,0,0,2,1,107,23,2,0,5,61,0,89142,61,0,0,0,2,1,106,8,1,1,1,61,0,0,0,2,1,106,11,2,0,3
0,25,0,0,2,1,107,27,5,0,1,61,0,89142,61,0,0,0,2,1,107,23,2,0,5,61,0,0,0,2,1,106,8,1,1,1
0,26,0,0,2,1,107,9,10,0,0,61,0,89142,61,0,0,0,2,1,107,27,5,0,1,61,0,0,0,2,1,107,23,2,0,5
0,27,0,0,2,1,107,55,2,1,1,61,0,89142,61,0,0,0,2,1,107,9,10,0,0,61,0,0,0,2,1,107,27,5,0,1
0,28,0,0,2,1,107,16,6,0,4,61,0,89142,61,0,0,0,2,1,107,55,2,1,1,61,0,0,0,2,1,107,9,10,0,0
0,29,0,0,2,1,107,8,3,1,2,61,0,89142,61,0,0,0,2,1,107,16,6,0,4,61,0,0,0,2,1,107,55,2,1,1
0,30,0,0,2,1,107,19,5,0,5,61,0,89142,61,0,0,0,2,1,107,8,3,1,2,61,0,0,0,2,1,107,16,6,0,4
0,31,0,0,2,1,112,14,4,3,0,61,0,89142,61,0,0,0,2,1,107,19,5,0,5,61,0,0,0,2,1,107,8,3,1,2
0,32,0,0,2,1,112,8,2,0,1,61,0,89142,61,0,0,0,2,1,112,14,4,3,0,61,0,0,0,2,1,107,19,5,0,5
0,33,0,0,2,1,112,10,2,0,2,61,0,89142,61,0,0,0,2,1,112,8,2,0,1,61,0,0,0,2,1,112,14,4,3,0
0,34,0,0,2,1,112,27,7,1,6,61,0,89142,61,0,0,0,2,1,112,10,2,0,2,61,0,0,0,2,1,112,8,2,0,1
0,35,0,0,2,1,112,9,1,1,1,61,0,89142,61,0,0,0,2,1,112,27,7,1,6,61,0,0,0,2,1,112,10,2,0,2
0,36,0,0,2,1,110,29,3,0,2,61,0,89142,61,0,0,0,2,1,112,9,1,1,1,61,0,0,0,2,1,112,27,7,1,6
0,37,0,0,2,1,110,9,7,0,1,61,0,89142,61,0,0,0,2,1,110,29,3,0,2,61,0,0,0,2,1,112,9,1,1,1
0,38,0,0,2,1,110,31,7,4,2,61,0,89142,61,0,0,0,2,1,110,9,7,0,1,61,0,0,0,2,1,110,29,3,0,2
1,39,0,0,2,1,110,36,1,0,0,61,0,89142,61,0,0,0,2,1,110,31,7,4,2,61,0,0,0,2,1,110,9,7,0,1
2,40,1,0,2,1,110,28,9,3,1,61,1,89142,61,0,0,0,2,1,110,36,1,0,0,61,0,0,0,2,1,110,31,7,4,2
2,41,2,0,2,1,110,17,4,6,1,61,3,89142,61,1,1,0,2,1,110,28,9,3,1,61,0,0,0,2,1,110,36,1,0,0
0,42,2,1,2,1,106,44,5,0,0,61,3,89142,61,3,2,0,2,1,110,17,4,6,1,61,1,1,0,2,1,110,28,9,3,1
0,43,0,1,2,1,106,23,9,2,0,61,1,89142,61,3,2,1,2,1,106,44,5,0,0,61,3,2,0,2,1,110,17,4,6,1
0,44,0,1,1,1,106,115,21,7,7,61,1,89142,61,1,0,1,2,1,106,23,9,2,0,61,3,2,1,2,1,106,44,5,0,0
2,45,0,1,1,1,106,145,45,11,0,61,2,89142,61,1,0,1,1,1,106,115,21,7,7,61,1,0,1,2,1,106,23,9,2,0
0,46,2,2,1,1,106,123,40,14,2,61,3,89142,61,2,0,1,1,1,106,145,45,11,0,61,1,0,1,1,1,106,115,21,7,7
0,47,0,2,1,1,106,117,48,13,10,61,2,89142,61,3,2,2,1,1,106,123,40,14,2,61,2,0,1,1,1,106,145,45,11,0
0,48,0,2,1,1,94,150,58,9,2,61,2,89142,61,2,0,2,1,1,106,117,48,13,10,61,3,2,2,1,1,106,123,40,14,2
0,49,0,0,1,1,94,130,63,19,4,61,3,89142,61,2,0,2,1,1,94,150,58,9,2,61,2,0,2,1,1,106,117,48,13,10
0,5,0,0,2,1,100,37,12,0,3,62,0,2988,62,0,0,1,2,1,102,33,5,2,0,62,0,0,2,2,1,102,32,6,0,4
0,6,0,1,2,1,100,21,8,5,2,62,0,2988,62,0,0,0,2,1,100,37,12,0,3,62,0,0,1,2,1,102,33,5,2,0
0,7,0,0,2,1,108,43,2,2,1,62,0,2988,62,0,0,1,2,1,100,21,8,5,2,62,0,0,0,2,1,100,37,12,0,3
0,8,0,0,2,1,108,32,2,0,0,62,1,2988,62,0,0,0,2,1,108,43,2,2,1,62,0,0,1,2,1,100,21,8,5,2
0,9,0,0,2,1,108,13,3,1,0,62,0,2988,62,1,0,0,2,1,108,32,2,0,0,62,0,0,0,2,1,108,43,2,2,1
0,10,0,0,2,0,108,10,4,1,6,62,0,2988,62,0,0,0,2,1,108,13,3,1,0,62,1,0,0,2,1,108,32,2,0,0
0,11,0,0,2,0,108,15,4,0,4,62,0,2988,62,0,0,0,2,0,108,10,4,1,6,62,0,0,0,2,1,108,13,3,1,0
0,12,0,0,2,0,108,24,2,4,5,62,0,2988,62,0,0,0,2,0,108,15,4,0,4,62,0,0,0,2,0,108,10,4,1,6
0,13,0,2,2,0,108,26,1,0,0,62,0,2988,62,0,0,0,2,0,108,24,2,4,5,62,0,0,0,2,0,108,15,4,0,4
0,14,0,0,2,0,108,21,4,3,0,62,0,2988,62,0,0,2,2,0,108,26,1,0,0,62,0,0,0,2,0,108,24,2,4,5
0,15,0,0,2,0,108,29,4,0,2,62,0,2988,62,0,0,0,2,0,108,21,4,3,0,62,0,0,2,2,0,108,26,1,0,0
0,16,0,0,2,0,108,10,0,1,0,62,0,2988,62,0,0,0,2,0,108,29,4,0,2,62,0,0,0,2,0,108,21,4,3,0
0,17,0,0,2,1,108,20,0,0,2,62,0,2988,62,0,0,0,2,0,108,10,0,1,0,62,0,0,0,2,0,108,29,4,0,2
0,18,0,0,2,0,106,15,0,0,2,62,0,2988,62,0,0,0,2,1,108,20,0,0,2,62,0,0,0,2,0,108,10,0,1,0
0,19,0,0,2,1,106,11,4,0,0,62,0,2988,62,0,0,0,2,0,106,15,0,0,2,62,0,0,0,2,1,108,20,0,0,2
0,20,0,0,2,1,106,13,0,0,0,62,0,2988,62,0,0,0,2,1,106,11,4,0,0,62,0,0,0,2,0,106,15,0,0,2
0,21,0,0,2,1,106,18,2,0,0,62,0,2988,62,0,0,0,2,1,106,13,0,0,0,62,0,0,0,2,1,106,11,4,0,0
0,22,0,0,2,1,106,12,3,5,1,62,0,2988,62,0,0,0,2,1,106,18,2,0,0,62,0,0,0,2,1,106,13,0,0,0
0,23,0,0,2,1,106,12,0,0,0,62,0,2988,62,0,0,0,2,1,106,12,3,5,1,62,0,0,0,2,1,106,18,2,0,0
0,24,0,0,2,1,107,21,0,0,0,62,0,2988,62,0,0,0,2,1,106,12,0,0,0,62,0,0,0,2,1,106,12,3,5,1
0,25,0,1,2,1,107,19,0,0,0,62,0,2988,62,0,0,0,2,1,107,21,0,0,0,62,0,0,0,2,1,106,12,0,0,0
0,26,0,0,2,1,107,15,1,0,0,62,0,2988,62,0,0,1,2,1,107,19,0,0,0,62,0,0,0,2,1,107,21,0,0,0
0,27,0,0,2,1,107,13,0,1,1,62,0,2988,62,0,0,0,2,1,107,15,1,0,0,62,0,0,1,2,1,107,19,0,0,0
0,28,0,0,2,1,107,10,3,0,0,62,0,2988,62,0,0,0,2,1,107,13,0,1,1,62,0,0,0,2,1,107,15,1,0,0
0,29,0,0,2,1,107,25,1,2,1,62,0,2988,62,0,0,0,2,1,107,10,3,0,0,62,0,0,0,2,1,107,13,0,1,1
0,30,0,0,2,1,107,16,2,0,0,62,0,2988,62,0,0,0,2,1,107,25,1,2,1,62,0,0,0,2,1,107,10,3,0,0
0,31,0,0,2,1,112,20,0,0,2,62,0,2988,62,0,0,0,2,1,107,16,2,0,0,62,0,0,0,2,1,107,25,1,2,1
0,32,0,0,2,1,112,9,2,6,0,62,0,2988,62,0,0,0,2,1,112,20,0,0,2,62,0,0,0,2,1,107,16,2,0,0
0,33,0,0,2,1,112,25,6,0,0,62,0,2988,62,0,0,0,2,1,112,9,2,6,0,62,0,0,0,2,1,112,20,0,0,2
0,34,0,0,2,1,112,24,4,0,3,62,0,2988,62,0,0,0,2,1,112,25,6,0,0,62,0,0,0,2,1,112,9,2,6,0
0,35,0,0,2,1,112,23,6,5,1,62,0,2988,62,0,0,0,2,1,112,24,4,0,3,62,0,0,0,2,1,112,25,6,0,0
0,36,0,0,2,1,110,19,1,1,2,62,0,2988,62,0,0,0,2,1,112,23,6,5,1,62,0,0,0,2,1,112,24,4,0,3
0,37,0,0,2,1,110,21,2,0,0,62,0,2988,62,0,0,0,2,1,110,19,1,1,2,62,0,0,0,2,1,112,23,6,5,1
0,38,0,1,2,1,110,13,0,1,0,62,0,2988,62,0,0,0,2,1,110,21,2,0,0,62,0,0,0,2,1,110,19,1,1,2
0,39,0,0,2,1,110,17,3,0,0,62,0,2988,62,0,0,1,2,1,110,13,0,1,0,62,0,0,0,2,1,110,21,2,0,0
0,40,0,0,2,1,110,11,0,1,0,62,0,2988,62,0,0,0,2,1,110,17,3,0,0,62,0,0,1,2,1,110,13,0,1,0
2,41,0,0,2,1,110,22,2,1,3,62,0,2988,62,0,0,0,2,1,110,11,0,1,0,62,0,0,0,2,1,110,17,3,0,0
0,42,2,0,2,1,106,20,0,0,2,62,4,2988,62,0,0,0,2,1,110,22,2,1,3,62,0,0,0,2,1,110,11,0,1,0
0,43,0,0,2,1,106,28,4,0,3,62,0,2988,62,4,2,0,2,1,106,20,0,0,2,62,0,0,0,2,1,110,22,2,1,3
0,44,0,0,1,1,106,32,12,8,2,62,0,2988,62,0,0,0,2,1,106,28,4,0,3,62,4,2,0,2,1,106,20,0,0,2
0,45,0,1,1,1,106,60,6,4,1,62,0,2988,62,0,0,0,1,1,106,32,12,8,2,62,0,0,0,2,1,106,28,4,0,3
0,46,0,0,1,1,106,45,4,4,4,62,1,2988,62,0,0,1,1,1,106,60,6,4,1,62,0,0,0,1,1,106,32,12,8,2
0,47,0,0,1,1,106,30,8,0,1,62,0,2988,62,1,0,0,1,1,106,45,4,4,4,62,0,0,1,1,1,106,60,6,4,1
0,48,0,1,1,1,94,33,8,0,3,62,1,2988,62,0,0,0,1,1,106,30,8,0,1,62,1,0,0,1,1,106,45,4,4,4
0,49,0,0,1,1,94,48,12,0,2,62,1,2988,62,1,0,1,1,1,94,33,8,0,3,62,0,0,0,1,1,106,30,8,0,1
0,5,0,0,2,1,100,45,2,0,0,63,0,73704,63,0,0,0,2,1,102,56,2,0,0,63,0,0,0,2,1,102,83,1,3,0
0,6,0,0,2,1,100,45,0,0,0,63,0,73704,63,0,0,0,2,1,100,45,2,0,0,63,0,0,0,2,1,102,56,2,0,0
0,7,0,0,2,1,108,23,0,0,0,63,0,73704,63,0,0,0,2,1,100,45,0,0,0,63,0,0,0,2,1,100,45,2,0,0
0,8,0,0,2,1,108,15,2,0,4,63,0,73704,63,0,0,0,2,1,108,23,0,0,0,63,0,0,0,2,1,100,45,0,0,0
